a,b,c,l,accu_a,slope_a,accu_b,slope_b,accu_c,slope_c
1.53,1.11,0.67,0.58,1.00,0.05,0.98,-0.35,0.89,-0.85
1.53,1.11,0.67,0.68,1.00,0.05,0.97,-0.25,0.86,-1.86
1.53,1.11,0.67,0.79,1.00,0.05,0.98,-0.25,0.81,-0.15
1.53,1.11,0.67,0.89,1.00,0.05,0.97,-0.25,0.80,-0.15
1.53,1.11,0.67,1.00,1.00,0.05,0.98,-0.25,0.94,-0.25
1.53,1.11,0.78,-1.00,1.00,0.05,0.92,-0.55,0.93,-1.86
1.53,1.11,0.78,-0.89,1.00,0.05,0.91,-0.25,0.90,-1.56
1.53,1.11,0.78,-0.79,1.00,0.05,0.94,-0.45,0.96,-1.86
1.53,1.11,0.78,-0.68,1.00,0.05,0.93,-0.35,0.90,-1.86
1.53,1.11,0.78,-0.58,1.00,0.05,0.95,-0.35,0.90,-1.86
1.53,1.11,0.78,-0.47,1.00,0.05,0.95,-0.45,1.00,-1.86
1.53,1.11,0.78,-0.37,1.00,0.05,0.96,-0.35,0.97,-1.86
1.53,1.11,0.78,-0.26,1.00,0.05,0.96,-0.45,0.94,-1.86
1.53,1.11,0.78,-0.16,1.00,0.05,0.96,-0.35,1.00,-1.86
1.53,1.11,0.78,-0.05,1.00,0.05,0.96,-0.35,1.00,-1.86
1.53,1.11,0.78,0.05,1.00,-0.05,0.97,-0.25,1.00,-1.86
1.53,1.11,0.78,0.16,1.00,0.05,0.96,-0.45,0.96,-1.86
1.53,1.11,0.78,0.26,1.00,-0.05,0.97,-0.25,0.82,-1.86
1.53,1.11,0.78,0.37,1.00,0.05,0.96,-0.35,0.94,-0.05
1.53,1.11,0.78,0.47,1.00,0.05,0.97,-0.35,1.00,-0.25
1.53,1.11,0.78,0.58,1.00,0.05,0.97,-0.35,0.85,-1.86
1.53,1.11,0.78,0.68,1.00,0.05,0.98,-0.25,0.87,-1.36
1.53,1.11,0.78,0.79,1.00,0.05,0.97,-0.15,0.91,-1.36
1.53,1.11,0.78,0.89,1.00,0.05,0.97,-0.35,0.93,-0.15
1.53,1.11,0.78,1.00,1.00,0.05,0.98,-0.25,0.74,-0.35
1.53,1.11,0.89,-1.00,1.00,0.05,0.92,-0.65,0.89,-0.85
1.53,1.11,0.89,-0.89,1.00,0.05,0.93,-0.35,0.92,-0.55
1.53,1.11,0.89,-0.79,1.00,0.05,0.92,-0.35,0.93,-2.36
1.53,1.11,0.89,-0.68,1.00,0.05,0.93,-0.35,0.96,-1.36
1.53,1.11,0.89,-0.58,1.00,0.05,0.94,-0.35,0.89,-1.26
1.53,1.11,0.89,-0.47,1.00,0.05,0.94,-0.35,1.00,-1.86
1.53,1.11,0.89,-0.37,1.00,0.05,0.94,-0.45,0.98,-1.86
1.53,1.11,0.89,-0.26,1.00,0.05,0.95,-0.45,0.92,-1.86
1.53,1.11,0.89,-0.16,1.00,0.05,0.96,-0.35,0.96,-2.76
1.53,1.11,0.89,-0.05,1.00,0.05,0.96,-0.35,1.00,-1.86
1.53,1.11,0.89,0.05,1.00,0.05,0.96,-0.45,1.00,-2.76
1.53,1.11,0.89,0.16,1.00,0.05,0.96,-0.35,1.00,-1.86
1.53,1.11,0.89,0.26,1.00,-0.05,0.97,-0.25,0.78,-1.86
1.53,1.11,0.89,0.37,1.00,-0.05,0.98,-0.25,0.88,-2.76
1.53,1.11,0.89,0.47,1.00,0.05,0.96,-0.25,0.88,-0.15
1.53,1.11,0.89,0.58,1.00,0.05,0.98,-0.25,0.80,-1.86
1.53,1.11,0.89,0.68,1.00,0.05,0.98,-0.25,0.86,-10.00
1.53,1.11,0.89,0.79,1.00,0.05,0.97,-0.25,0.74,-0.05
1.53,1.11,0.89,0.89,1.00,0.05,0.97,-0.25,0.71,-0.45
1.53,1.11,0.89,1.00,1.00,0.05,0.97,-0.25,0.82,-0.35
1.53,1.11,1.00,-1.00,1.00,0.05,0.93,-0.35,0.97,-2.36
1.53,1.11,1.00,-0.89,1.00,0.05,0.92,-0.65,0.89,-2.16
1.53,1.11,1.00,-0.79,1.00,0.05,0.92,-0.55,0.93,-2.36
1.53,1.11,1.00,-0.68,1.00,0.05,0.95,-0.35,0.90,-2.36
1.53,1.11,1.00,-0.58,1.00,-0.15,0.94,-0.35,0.93,-0.25
1.53,1.11,1.00,-0.47,1.00,0.05,0.94,-0.25,1.00,-1.86
1.53,1.11,1.00,-0.37,1.00,0.05,0.95,-0.35,0.97,-2.76
1.53,1.11,1.00,-0.26,1.00,0.05,0.94,-0.35,0.94,-0.45
1.53,1.11,1.00,-0.16,1.00,0.05,0.95,-0.45,1.00,-1.86
1.53,1.11,1.00,-0.05,1.00,0.05,0.94,-0.35,1.00,-1.86
1.53,1.11,1.00,0.05,1.00,0.05,0.94,-0.35,1.00,-10.00
1.53,1.11,1.00,0.16,1.00,0.05,0.96,-0.45,1.00,-1.86
1.53,1.11,1.00,0.26,1.00,-0.05,0.96,-0.25,0.96,-0.15
1.53,1.11,1.00,0.37,1.00,-0.05,0.97,-0.35,0.91,-0.05
1.53,1.11,1.00,0.47,1.00,-0.05,0.96,-0.35,0.94,-0.05
1.53,1.11,1.00,0.58,1.00,0.05,0.97,-0.25,0.85,-2.76
1.53,1.11,1.00,0.68,1.00,0.05,0.97,-0.25,0.90,-0.35
1.53,1.11,1.00,0.79,1.00,0.05,0.97,-0.25,0.74,-0.25
1.53,1.11,1.00,0.89,1.00,0.05,0.96,-0.35,0.80,-0.15
1.53,1.11,1.00,1.00,1.00,0.05,0.96,-0.25,0.73,-0.15
1.53,1.21,0.00,-1.00,1.00,0.05,0.93,-0.45,0.96,-2.16
1.53,1.21,0.00,-0.89,1.00,-0.25,0.94,-0.45,0.97,-1.86
1.53,1.21,0.00,-0.79,1.00,0.05,0.95,-0.55,0.98,-1.86
1.53,1.21,0.00,-0.68,1.00,0.05,0.95,-0.55,0.96,-1.86
1.53,1.21,0.00,-0.58,1.00,0.05,0.94,-0.55,0.97,-1.26
1.53,1.21,0.00,-0.47,0.99,-0.35,0.95,-0.35,0.96,-1.16
1.53,1.21,0.00,-0.37,1.00,-0.15,0.96,-0.45,0.95,-1.16
1.53,1.21,0.00,-0.26,1.00,0.15,0.96,-0.45,0.95,-0.85
1.53,1.21,0.00,-0.16,1.00,0.05,0.96,-0.45,0.96,-0.85
1.53,1.21,0.00,-0.05,0.99,0.05,0.97,-0.55,0.96,-0.85
1.53,1.21,0.00,0.05,0.99,0.05,0.97,-0.45,0.95,-0.85
1.53,1.21,0.00,0.16,0.99,0.05,0.98,-0.45,0.93,-0.85
1.53,1.21,0.00,0.26,0.99,0.05,0.98,-0.45,0.90,-0.85
1.53,1.21,0.00,0.37,0.99,0.05,0.98,-0.45,0.90,-0.45
1.53,1.21,0.00,0.47,0.99,0.05,0.97,-0.45,0.91,-0.55
1.53,1.21,0.00,0.58,0.99,0.05,0.98,-0.45,0.86,-0.55
1.53,1.21,0.00,0.68,0.99,0.05,0.98,-0.45,0.89,-0.55
1.53,1.21,0.00,0.79,0.98,0.05,0.97,-0.45,0.87,-0.45
1.53,1.21,0.00,0.89,0.98,0.05,0.97,-0.45,0.85,-0.75
1.53,1.21,0.00,1.00,0.98,0.05,0.97,-0.55,0.88,-0.75
1.53,1.21,0.11,-1.00,1.00,0.05,0.92,-0.65,0.95,-2.16
1.53,1.21,0.11,-0.89,1.00,0.05,0.93,-0.55,0.96,-1.86
1.53,1.21,0.11,-0.79,1.00,0.05,0.93,-0.55,0.97,-1.86
1.53,1.21,0.11,-0.68,1.00,0.15,0.94,-0.45,0.96,-1.86
1.53,1.21,0.11,-0.58,1.00,0.05,0.95,-0.55,0.97,-1.36
1.53,1.21,0.11,-0.47,1.00,0.15,0.95,-0.35,0.97,-1.26
1.53,1.21,0.11,-0.37,1.00,0.05,0.95,-0.35,0.95,-1.26
1.53,1.21,0.11,-0.26,0.99,0.15,0.95,-0.45,0.94,-1.16
1.53,1.21,0.11,-0.16,1.00,0.05,0.96,-0.45,0.95,-0.85
1.53,1.21,0.11,-0.05,0.99,0.05,0.96,-0.45,0.97,-0.85
1.53,1.21,0.11,0.05,1.00,0.05,0.97,-0.35,0.95,-0.85
1.53,1.21,0.11,0.16,0.99,0.05,0.97,-0.55,0.94,-0.85
1.53,1.21,0.11,0.26,0.99,-0.05,0.97,-0.55,0.95,-0.65
1.53,1.21,0.11,0.37,0.99,0.05,0.97,-0.55,0.95,-0.65
1.53,1.21,0.11,0.47,0.99,0.05,0.97,-0.55,0.93,-0.65
1.53,1.21,0.11,0.58,0.99,0.05,0.98,-0.55,0.89,-0.55
1.53,1.21,0.11,0.68,0.99,0.05,0.98,-0.55,0.84,-0.55
1.53,1.21,0.11,0.79,0.99,0.05,0.98,-0.55,0.89,-0.75
1.53,1.21,0.11,0.89,0.98,0.05,0.97,-0.55,0.86,-0.55
1.53,1.21,0.11,1.00,0.98,0.05,0.97,-0.55,0.84,-0.55
1.53,1.21,0.22,-1.00,1.00,0.05,0.92,-0.45,0.95,-1.86
1.53,1.21,0.22,-0.89,1.00,0.05,0.92,-0.45,0.95,-1.86
1.53,1.21,0.22,-0.79,1.00,0.05,0.92,-0.55,0.96,-1.86
1.53,1.21,0.22,-0.68,1.00,0.05,0.94,-0.55,0.96,-1.86
1.53,1.21,0.22,-0.58,1.00,0.05,0.95,-0.55,0.95,-1.36
1.53,1.21,0.22,-0.47,1.00,0.15,0.95,-0.55,0.97,-1.56
1.53,1.21,0.22,-0.37,1.00,0.05,0.95,-0.35,0.95,-1.26
1.53,1.21,0.22,-0.26,1.00,0.15,0.95,-0.45,0.95,-1.36
1.53,1.21,0.22,-0.16,0.99,0.05,0.95,-0.35,0.95,-1.26
1.53,1.21,0.22,-0.05,1.00,0.05,0.97,-0.55,0.96,-0.85
1.53,1.21,0.22,0.05,0.99,0.05,0.96,-0.55,0.94,-0.85
1.53,1.21,0.22,0.16,0.99,0.05,0.96,-0.45,0.95,-0.85
1.53,1.21,0.22,0.26,0.99,0.05,0.97,-0.55,0.94,-0.85
1.53,1.21,0.22,0.37,0.99,0.05,0.97,-0.55,0.91,-0.65
1.53,1.21,0.22,0.47,0.99,0.05,0.97,-0.65,0.95,-0.55
1.53,1.21,0.22,0.58,0.99,0.05,0.98,-0.45,0.88,-0.85
1.53,1.21,0.22,0.68,0.99,0.05,0.98,-0.45,0.88,-0.55
1.53,1.21,0.22,0.79,0.99,0.05,0.98,-0.55,0.85,-0.55
1.53,1.21,0.22,0.89,0.98,0.05,0.98,-0.55,0.88,-0.65
1.53,1.21,0.22,1.00,0.99,0.05,0.97,-0.45,0.85,-0.45
1.53,1.21,0.33,-1.00,1.00,-0.15,0.92,-0.45,0.96,-2.46
1.53,1.21,0.33,-0.89,1.00,-0.05,0.93,-0.65,0.95,-1.86
1.53,1.21,0.33,-0.79,1.00,0.05,0.93,-0.55,0.97,-1.86
1.53,1.21,0.33,-0.68,1.00,0.05,0.94,-0.55,0.96,-1.86
1.53,1.21,0.33,-0.58,1.00,0.15,0.94,-0.55,0.95,-1.56
1.53,1.21,0.33,-0.47,1.00,0.15,0.94,-0.45,0.97,-1.26
1.53,1.21,0.33,-0.37,1.00,0.15,0.94,-0.45,0.97,-1.56
1.53,1.21,0.33,-0.26,1.00,0.15,0.95,-0.35,0.95,-1.36
1.53,1.21,0.33,-0.16,1.00,0.15,0.95,-0.35,0.94,-1.36
1.53,1.21,0.33,-0.05,1.00,0.05,0.95,-0.55,0.96,-1.36
1.53,1.21,0.33,0.05,1.00,0.05,0.96,-0.55,0.94,-1.26
1.53,1.21,0.33,0.16,1.00,0.05,0.96,-0.45,0.94,-0.85
1.53,1.21,0.33,0.26,0.99,0.05,0.97,-0.55,0.90,-0.85
1.53,1.21,0.33,0.37,0.99,0.05,0.97,-0.45,0.92,-0.75
1.53,1.21,0.33,0.47,0.99,0.05,0.97,-0.55,0.93,-0.75
1.53,1.21,0.33,0.58,0.99,0.05,0.97,-0.45,0.90,-0.65
1.53,1.21,0.33,0.68,0.99,0.05,0.97,-0.55,0.90,-0.85
1.53,1.21,0.33,0.79,0.99,0.05,0.98,-0.55,0.86,-0.45
1.53,1.21,0.33,0.89,0.98,0.05,0.98,-0.55,0.85,-0.45
1.53,1.21,0.33,1.00,0.99,0.05,0.97,-0.55,0.86,-0.85
1.53,1.21,0.44,-1.00,1.00,0.05,0.91,-0.55,0.94,-1.86
1.53,1.21,0.44,-0.89,1.00,0.05,0.93,-0.55,0.93,-2.36
1.53,1.21,0.44,-0.79,1.00,0.05,0.93,-0.55,0.95,-1.86
1.53,1.21,0.44,-0.68,1.00,0.05,0.92,-0.55,0.95,-1.86
1.53,1.21,0.44,-0.58,1.00,0.05,0.93,-0.65,0.94,-1.86
1.53,1.21,0.44,-0.47,1.00,0.05,0.93,-0.65,0.97,-1.56
1.53,1.21,0.44,-0.37,1.00,0.15,0.93,-0.55,0.96,-1.56
1.53,1.21,0.44,-0.26,1.00,0.15,0.95,-0.35,0.97,-1.36
1.53,1.21,0.44,-0.16,1.00,0.15,0.95,-0.45,0.97,-1.26
1.53,1.21,0.44,-0.05,1.00,0.05,0.95,-0.55,0.91,-1.36
1.53,1.21,0.44,0.05,1.00,0.05,0.96,-0.55,0.96,-1.26
1.53,1.21,0.44,0.16,1.00,0.05,0.96,-0.45,0.96,-0.85
1.53,1.21,0.44,0.26,0.99,0.05,0.96,-0.55,0.90,-0.65
1.53,1.21,0.44,0.37,1.00,0.05,0.96,-0.65,0.92,-0.65
1.53,1.21,0.44,0.47,0.99,0.05,0.97,-0.55,0.89,-0.75
1.53,1.21,0.44,0.58,0.99,0.05,0.97,-0.55,0.92,-0.85
1.53,1.21,0.44,0.68,0.99,0.05,0.97,-0.45,0.84,-0.85
1.53,1.21,0.44,0.79,0.99,0.05,0.98,-0.65,0.85,-0.85
1.53,1.21,0.44,0.89,0.99,0.05,0.97,-0.55,0.83,-0.85
1.53,1.21,0.44,1.00,0.99,0.05,0.97,-0.55,0.88,-0.55
1.53,1.21,0.56,-1.00,1.00,-0.25,0.90,-0.65,0.95,-2.36
1.53,1.21,0.56,-0.89,1.00,0.05,0.92,-0.65,0.94,-1.86
1.53,1.21,0.56,-0.79,1.00,0.15,0.93,-0.55,0.95,-2.46
1.53,1.21,0.56,-0.68,1.00,0.05,0.93,-0.45,0.94,-1.86
1.53,1.21,0.56,-0.58,1.00,0.15,0.94,-0.55,0.94,-1.86
1.53,1.21,0.56,-0.47,1.00,0.05,0.93,-0.55,0.96,-1.86
1.53,1.21,0.56,-0.37,1.00,0.05,0.93,-0.55,0.96,-1.86
1.53,1.21,0.56,-0.26,1.00,0.15,0.94,-0.35,0.96,-1.36
1.53,1.21,0.56,-0.16,1.00,0.05,0.94,-0.55,0.97,-1.36
1.53,1.21,0.56,-0.05,1.00,0.05,0.95,-0.45,0.96,-1.56
1.53,1.21,0.56,0.05,1.00,0.05,0.95,-0.45,0.98,-1.26
1.53,1.21,0.56,0.16,1.00,0.05,0.95,-0.55,0.97,-1.36
1.53,1.21,0.56,0.26,1.00,0.05,0.97,-0.55,0.89,-0.75
1.53,1.21,0.56,0.37,1.00,0.05,0.96,-0.65,0.92,-0.55
1.53,1.21,0.56,0.47,1.00,0.05,0.97,-0.45,0.93,-0.75
1.53,1.21,0.56,0.58,0.99,0.05,0.97,-0.45,0.83,-0.85
1.53,1.21,0.56,0.68,0.99,0.05,0.97,-0.55,0.90,-0.85
1.53,1.21,0.56,0.79,1.00,0.05,0.96,-0.55,0.87,-0.65
1.53,1.21,0.56,0.89,0.99,0.15,0.97,-0.55,0.86,-0.45
1.53,1.21,0.56,1.00,0.99,0.05,0.97,-0.55,0.87,-0.85
1.53,1.21,0.67,-1.00,1.00,0.05,0.90,-0.55,0.95,-2.16
1.53,1.21,0.67,-0.89,1.00,0.05,0.92,-0.65,0.95,-1.86
1.53,1.21,0.67,-0.79,1.00,0.05,0.91,-0.75,0.96,-1.86
1.53,1.21,0.67,-0.68,1.00,0.05,0.93,-0.65,0.96,-1.86
1.53,1.21,0.67,-0.58,1.00,0.05,0.92,-0.55,0.94,-1.86
1.53,1.21,0.67,-0.47,1.00,0.05,0.93,-0.45,0.93,-1.56
1.53,1.21,0.67,-0.37,1.00,0.15,0.92,-0.65,0.97,-1.36
1.53,1.21,0.67,-0.26,1.00,0.15,0.93,-0.45,0.93,-1.86
1.53,1.21,0.67,-0.16,1.00,0.05,0.94,-0.55,0.98,-1.56
1.53,1.21,0.67,-0.05,1.00,0.05,0.95,-0.55,0.98,-1.56
1.53,1.21,0.67,0.05,1.00,0.05,0.95,-0.45,0.93,-1.56
1.53,1.21,0.67,0.16,1.00,0.05,0.94,-0.45,0.96,-1.26
1.53,1.21,0.67,0.26,0.99,0.05,0.96,-0.65,0.92,-1.36
1.53,1.21,0.67,0.37,1.00,0.05,0.96,-0.35,0.86,-0.65
1.53,1.21,0.67,0.47,1.00,0.05,0.97,-0.45,0.91,-1.26
1.53,1.21,0.67,0.58,1.00,0.05,0.97,-0.35,0.84,-0.75
1.53,1.21,0.67,0.68,1.00,0.05,0.97,-0.45,0.84,-0.65
1.53,1.21,0.67,0.79,0.99,0.05,0.97,-0.55,0.87,-0.65
1.53,1.21,0.67,0.89,0.99,0.05,0.97,-0.45,0.83,-0.45
1.53,1.21,0.67,1.00,0.99,0.05,0.98,-0.55,0.88,-0.75
1.53,1.21,0.78,-1.00,1.00,0.05,0.91,-0.75,0.94,-2.36
1.53,1.21,0.78,-0.89,1.00,0.05,0.92,-0.65,0.98,-1.86
1.53,1.21,0.78,-0.79,1.00,0.05,0.92,-0.55,0.98,-2.16
1.53,1.21,0.78,-0.68,1.00,0.05,0.91,-0.75,0.97,-1.86
1.53,1.21,0.78,-0.58,1.00,0.05,0.92,-0.65,0.98,-1.86
1.53,1.21,0.78,-0.47,1.00,0.15,0.93,-0.45,0.97,-1.86
1.53,1.21,0.78,-0.37,1.00,0.15,0.93,-0.55,0.98,-1.86
1.53,1.21,0.78,-0.26,1.00,0.05,0.93,-0.45,0.98,-1.86
1.53,1.21,0.78,-0.16,1.00,0.05,0.92,-0.55,1.00,-1.36
1.53,1.21,0.78,-0.05,1.00,0.05,0.94,-0.45,0.95,-1.36
1.53,1.21,0.78,0.05,1.00,0.05,0.94,-0.45,0.96,-1.36
1.53,1.21,0.78,0.16,1.00,0.05,0.95,-0.55,0.98,-1.36
1.53,1.21,0.78,0.26,1.00,0.05,0.95,-0.55,0.87,-1.86
1.53,1.21,0.78,0.37,1.00,0.05,0.95,-0.55,0.91,-0.55
1.53,1.21,0.78,0.47,1.00,0.05,0.96,-0.45,0.89,-1.26
1.53,1.21,0.78,0.58,1.00,0.05,0.96,-0.45,0.91,-0.65
1.53,1.21,0.78,0.68,1.00,0.05,0.95,-0.45,0.86,-0.75
1.53,1.21,0.78,0.79,1.00,0.05,0.96,-0.55,0.85,-0.35
1.53,1.21,0.78,0.89,0.99,0.05,0.96,-0.55,0.82,-0.75
1.53,1.21,0.78,1.00,0.99,0.05,0.97,-0.55,0.93,-0.25
1.53,1.21,0.89,-1.00,1.00,0.05,0.92,-0.65,0.93,-2.16
1.53,1.21,0.89,-0.89,1.00,0.15,0.91,-0.65,0.95,-1.56
1.53,1.21,0.89,-0.79,1.00,0.05,0.92,-0.65,0.97,-2.16
1.53,1.21,0.89,-0.68,1.00,0.05,0.92,-0.55,0.94,-1.86
1.53,1.21,0.89,-0.58,1.00,0.05,0.92,-0.65,0.93,-1.26
1.53,1.21,0.89,-0.47,1.00,0.05,0.93,-0.65,0.97,-1.86
1.53,1.21,0.89,-0.37,1.00,0.05,0.93,-0.45,0.99,-1.86
1.53,1.21,0.89,-0.26,1.00,0.15,0.93,-0.55,0.98,-1.36
1.53,1.21,0.89,-0.16,1.00,0.15,0.93,-0.45,0.98,-1.36
1.53,1.21,0.89,-0.05,1.00,0.05,0.94,-0.65,0.99,-1.86
1.53,1.21,0.89,0.05,1.00,0.05,0.95,-0.45,0.95,-1.36
1.53,1.21,0.89,0.16,1.00,0.05,0.94,-0.55,0.96,-1.36
1.53,1.21,0.89,0.26,1.00,0.05,0.96,-0.45,0.86,-1.06
1.53,1.21,0.89,0.37,1.00,0.05,0.95,-0.55,0.89,-0.15
1.53,1.21,0.89,0.47,1.00,0.15,0.96,-0.55,0.85,-0.75
1.53,1.21,0.89,0.58,1.00,0.15,0.95,-0.45,0.82,-1.36
1.53,1.21,0.89,0.68,1.00,0.05,0.96,-0.55,0.82,-1.86
1.53,1.21,0.89,0.79,0.99,0.05,0.97,-0.45,0.81,-0.55
1.53,1.21,0.89,0.89,0.99,0.05,0.97,-0.55,0.83,-0.35
1.53,1.21,0.89,1.00,0.99,0.05,0.97,-0.55,0.84,-0.55
1.53,1.21,1.00,-1.00,1.00,0.05,0.91,-0.75,0.94,-2.16
1.53,1.21,1.00,-0.89,1.00,0.05,0.91,-0.65,0.95,-2.16
1.53,1.21,1.00,-0.79,1.00,0.05,0.92,-0.65,0.97,-2.46
1.53,1.21,1.00,-0.68,1.00,0.05,0.92,-0.65,0.91,-1.86
1.53,1.21,1.00,-0.58,1.00,0.05,0.93,-0.65,0.94,-1.86
1.53,1.21,1.00,-0.47,1.00,0.15,0.93,-0.45,0.98,-1.86
1.53,1.21,1.00,-0.37,1.00,0.15,0.93,-0.35,0.95,-1.86
1.53,1.21,1.00,-0.26,1.00,0.15,0.92,-0.35,0.94,-1.86
1.53,1.21,1.00,-0.16,1.00,0.05,0.94,-0.35,0.94,-1.86
1.53,1.21,1.00,-0.05,1.00,0.05,0.93,-0.35,0.98,-1.86
1.53,1.21,1.00,0.05,1.00,0.05,0.93,-0.45,0.96,-1.36
1.53,1.21,1.00,0.16,1.00,0.05,0.94,-0.45,0.98,-1.86
1.53,1.21,1.00,0.26,0.99,0.05,0.95,-0.55,0.93,-1.36
1.53,1.21,1.00,0.37,1.00,0.05,0.95,-0.45,0.87,-0.05
1.53,1.21,1.00,0.47,1.00,0.05,0.94,-0.55,0.92,-1.86
1.53,1.21,1.00,0.58,1.00,0.05,0.96,-0.45,0.88,-1.36
1.53,1.21,1.00,0.68,1.00,0.05,0.96,-0.45,0.88,-1.86
1.53,1.21,1.00,0.79,0.99,0.05,0.96,-0.45,0.88,-0.65
1.53,1.21,1.00,0.89,0.99,0.05,0.95,-0.55,0.82,-0.75
1.53,1.21,1.00,1.00,0.99,0.15,0.96,-0.45,0.79,-0.55
1.53,1.32,0.00,-1.00,0.99,-0.35,0.94,-0.45,0.96,-1.86
1.53,1.32,0.00,-0.89,1.00,0.15,0.93,-0.55,0.95,-1.86
1.53,1.32,0.00,-0.79,0.99,0.15,0.94,-0.65,0.96,-1.36
1.53,1.32,0.00,-0.68,0.99,0.15,0.96,-0.35,0.97,-1.36
1.53,1.32,0.00,-0.58,1.00,0.05,0.95,-0.45,0.97,-1.26
1.53,1.32,0.00,-0.47,0.99,0.25,0.96,-0.35,0.94,-1.06
1.53,1.32,0.00,-0.37,0.99,0.05,0.96,-0.35,0.96,-1.06
1.53,1.32,0.00,-0.26,0.98,0.25,0.96,-0.35,0.97,-0.85
1.53,1.32,0.00,-0.16,0.99,0.25,0.96,-0.35,0.96,-0.85
1.53,1.32,0.00,-0.05,0.99,0.25,0.97,-0.45,0.94,-0.75
1.53,1.32,0.00,0.05,0.99,0.25,0.98,-0.25,0.93,-0.85
1.53,1.32,0.00,0.16,0.99,0.25,0.99,-0.45,0.87,-0.65
1.53,1.32,0.00,0.26,0.99,0.25,0.99,-0.25,0.87,-0.85
1.53,1.32,0.00,0.37,0.99,0.35,0.99,-0.45,0.86,-0.85
1.53,1.32,0.00,0.47,0.99,0.25,0.99,-0.45,0.86,-0.85
1.53,1.32,0.00,0.58,0.99,0.25,0.98,-0.25,0.84,-0.65
1.53,1.32,0.00,0.68,0.99,0.25,0.98,-0.25,0.84,-0.85
1.53,1.32,0.00,0.79,0.99,0.15,0.98,-0.45,0.80,-0.85
1.53,1.32,0.00,0.89,0.99,0.05,0.97,-0.45,0.83,-0.75
1.53,1.32,0.00,1.00,0.99,0.05,0.97,-0.15,0.83,-0.75
1.53,1.32,0.11,-1.00,0.99,0.05,0.92,-0.65,0.95,-2.06
1.53,1.32,0.11,-0.89,1.00,0.15,0.93,-0.65,0.95,-1.66
1.53,1.32,0.11,-0.79,1.00,0.05,0.94,-0.55,0.95,-1.56
1.53,1.32,0.11,-0.68,0.99,0.15,0.94,-0.35,0.97,-1.36
1.53,1.32,0.11,-0.58,1.00,0.15,0.94,-0.45,0.95,-1.26
1.53,1.32,0.11,-0.47,0.99,0.25,0.95,-0.35,0.97,-1.16
1.53,1.32,0.11,-0.37,0.99,0.05,0.95,-0.55,0.95,-1.16
1.53,1.32,0.11,-0.26,0.99,0.15,0.96,-0.45,0.96,-0.85
1.53,1.32,0.11,-0.16,0.99,0.25,0.95,-0.45,0.96,-0.85
1.53,1.32,0.11,-0.05,0.99,0.25,0.96,-0.55,0.93,-0.85
1.53,1.32,0.11,0.05,0.99,0.05,0.97,-0.55,0.92,-0.85
1.53,1.32,0.11,0.16,0.99,0.05,0.97,-0.55,0.92,-0.65
1.53,1.32,0.11,0.26,0.98,0.05,0.97,-0.55,0.91,-0.85
1.53,1.32,0.11,0.37,0.98,0.05,0.97,-0.55,0.90,-0.75
1.53,1.32,0.11,0.47,0.98,0.05,0.97,-0.65,0.92,-0.55
1.53,1.32,0.11,0.58,0.98,0.05,0.98,-0.55,0.87,-0.65
1.53,1.32,0.11,0.68,0.98,0.05,0.97,-0.55,0.88,-0.45
1.53,1.32,0.11,0.79,0.98,0.05,0.97,-0.55,0.88,-0.45
1.53,1.32,0.11,0.89,0.97,0.05,0.97,-0.55,0.88,-0.55
1.53,1.32,0.11,1.00,0.98,0.05,0.96,-0.45,0.90,-0.45
1.53,1.32,0.22,-1.00,0.99,0.15,0.92,-0.65,0.93,-1.56
1.53,1.32,0.22,-0.89,0.99,-0.05,0.93,-0.55,0.95,-1.86
1.53,1.32,0.22,-0.79,1.00,0.15,0.93,-0.65,0.95,-1.66
1.53,1.32,0.22,-0.68,1.00,0.15,0.93,-0.55,0.96,-1.56
1.53,1.32,0.22,-0.58,1.00,0.15,0.93,-0.45,0.96,-1.36
1.53,1.32,0.22,-0.47,0.99,0.25,0.94,-0.55,0.95,-1.36
1.53,1.32,0.22,-0.37,0.99,0.15,0.94,-0.35,0.95,-1.16
1.53,1.32,0.22,-0.26,0.99,0.15,0.95,-0.45,0.94,-1.36
1.53,1.32,0.22,-0.16,0.99,0.25,0.94,-0.55,0.95,-1.06
1.53,1.32,0.22,-0.05,0.99,0.05,0.96,-0.55,0.95,-0.85
1.53,1.32,0.22,0.05,0.99,0.25,0.96,-0.55,0.92,-0.85
1.53,1.32,0.22,0.16,0.99,0.15,0.96,-0.55,0.93,-0.85
1.53,1.32,0.22,0.26,0.99,0.05,0.96,-0.55,0.93,-0.65
1.53,1.32,0.22,0.37,0.99,0.05,0.96,-0.55,0.93,-0.55
1.53,1.32,0.22,0.47,0.98,0.05,0.96,-0.75,0.91,-0.55
1.53,1.32,0.22,0.58,0.98,0.05,0.97,-0.55,0.85,-0.45
1.53,1.32,0.22,0.68,0.98,0.05,0.97,-0.65,0.86,-0.85
1.53,1.32,0.22,0.79,0.98,0.05,0.98,-0.55,0.84,-0.55
1.53,1.32,0.22,0.89,0.98,0.05,0.97,-0.65,0.86,-0.65
1.53,1.32,0.22,1.00,0.97,0.05,0.96,-0.65,0.85,-0.65
1.53,1.32,0.33,-1.00,0.99,0.05,0.92,-0.65,0.94,-1.86
1.53,1.32,0.33,-0.89,0.99,0.05,0.92,-0.65,0.93,-1.86
1.53,1.32,0.33,-0.79,1.00,0.05,0.92,-0.55,0.94,-1.86
